EJ Lennox;2
Coderf;1
Prasanta;7
CYg;0
Jimmy;0
Arun;3
Anne Nonimus;1
Sabari;2
John JB;1
Chris Newton;1
user417989;0
anonymous;1
Idahovandal256;1
schung;1
shreshtha;0
webTrauma;1
Nishad;3
Pavel Egorkin;0
Sheldon Fernandes;13
Kalpana.V;0
user418011;2
Charu;0
Vinay;0
nhusnullin;0
user100746;9
ansar hussain;3
Abhinav;3
Jeff Bakins;2
Zavael;1
jayakumar;0
krakit;1
Andrei Pall;0
kwazi;1
Swati;2
Lynn;0
devices;1
user418050;-1
Miyagi;1
Xofo;9
Android Eve;4
Craigo;2
jackASS;0
thom;14
Helmut;4
sirbris;0
Krishna;2
Felix Chan;5
mike;0
Nilesh;3
rick;1
Chris;5
Michał Górski;10
Andrew Rabon;4
thesensemakers;11
Martin;0
Colster;0
lenrooney;0
Human-Behind;0
Ivan;0
eitch;1
suzy;0
Sam;2
D.mahesh;89
Prajakta;2
Sam King;1
Chubsdad;3
Vince;0
moog;1
william;0
Dawid Weiss;0
Subhash;3
Fatih Senel;3
Mindaugas;2
Sinderella_42;2
daydream;0
Jonny;1
bismita;0
RudolfW;16
Andy;2
xeet;0
AKR715;0
Dan Hanly;3
Daryl;1
LeeGee;2
James Ludlow;5
isurux;0
moien goli;16
Jamie;0
wazz3r;1
Ronak;1
ceeit;2
Lou;0
Garth;29
Tom;5
Alexadvance;3
Wim;1
wanana;3
zakgottlieb;-1
Sathish Guru;0
user418176;1
Martin;0
Simon Kagwi;0
Octavian Damiean;9
Raphael;1
reds2010;2
Kaan;0
user418190;3
Bift;0
skeptic;1
saroz;0
none;2
Dan Weavesham;4
hi tech credo;1
darren;1
blahblahblah;13
Ronan;0
Eddy;4
soorajthomas;0
Tomekka;1
tchrikch;1
Jacob Williams;1
Mark;4
user418220;2
Pinglei;0
Michael;0
raptorek;1
stacknewbee;1
rose;3
B.Asselin;-1
saymo;1
Shaun;4
vahid;0
Ankit Bansal;3
manoel;3
Martyn;8
suvendu;2
Gabor Ratky;1
umang;0
user418243;1
Sven Herzberg;0
Daniel James Bryars;2
takayoshi;7
blindfish;2
abc;2
Jeju;5
abednegoyulo;0
Mirco;1
Lewray;4
Mike;0
Tyler Elston;0
Mahadevan S;0
Manuel Salvadores;2
Brendan;0
AutoMEta;5
punith;0
ptz;1
Greg McGowan;1
Diego;1
Ankush Roy;7
Ryan;10
JohnG;1
Shazam;2
"Jesvin ";2
Iain Hemstock;2
rhalff;0
Mu_Nizar;1
MZaman;2
ix.;1
SirG;29
Paul Rowe;2
Ravishankar;4
graftan;0
Benjamin Howarth;1
DarthCoder;3
Arthur;1
user418304;0
Matthew;0
kols;1
user418308;0
Ola P. Kleiven;1
johoder23;3
neha dhage;0
Ulf;2
Reno;1
morganizeit;1
MVG;11
Andrew Gerrand;28
aquajunky;0
user418327;0
John;0
PeterK;1
Andy;3
gnike;0
Laughingman;2
Bahadir Balban;3
Ahmad Bakr;1
Anyname Donotcare;2
qzio;223
Auke;3
keith;1
Swaff;1
Erica;2
Libin Jose;23
user418354;0
Talifhani Luvhengo;2
Emirage;1
Roman Chernyatchik;1
Gandhi Rajan;0
user418361;10
Artfunkel;1
waterschaats;1
php;2
Camillo;1
nasaa;1
muscailie;3
Tejas Shirodkar;1
Billy;0
karthik;1
Cong Ma;13
Andreas A.;1
StupidLearner;6
christian;1
Germano;6
Daniel;3
Hosea146;6
Stella Andersen;7
Paul Rowe;0
Jean-C;0
Srinivas HN;1
anj;0
Vadim;0
Tanvir Hussain;0
Ben;0
Mats;0
K.E.;0
Muhammad;2
Johnny DropTables;0
kojiro;1
Jason9364;1
Mon;5
Alexander Fedorov;0
user418420;0
Filip;0
Edward Burns;1
user418424;120
dvs;1
user418427;1
Mechanistician;1
Webflo;0
user418433;1
Henrik;0
Xianhua;0
pragash;0
Lee Chee Kiam;5
S_Anbu;1
stephane.leclair;1
user418445;0
Geoff;25
Rajpreet;-3
blue;0
Jonno;0
j7485;1
CroweMan;24
attisof;8
Andria Jones;2
Kalle Koskinen;1
Peter vd Merwe;1
user418465;0
Geert Wildert;1
selvam;15
Jake Ruges;0
Marc Renouf;4
M.S Balagopal;7
cmkrnl;0
Hernan;0
Peter;2
gabe3886;0
jjj;1
Gerasimos;1
Just another metaprogrammer;4
Shane Hogan;0
user418491;0
bentayloruk;7
mhmd;1
Rad;1
Yobyn;0
Bryan;4
aron;3
wil;13
Dan;9
Bdfy;4
James;0
user418511;0
Aviro;1
Wessel Kranenborg;3
Ruel;4
nothing-special-here;0
Robert;6
Cakemox;1
Can Selcik;0
Roberto;1
Brett;0
Prabhas;0
vina;0
Chandru;1
Jaano;0
Andres Galindo;1
Camper;0
pinky;6
sivakumar;2
Bruno Berisso;1
user418544;6
user418545;1
lain;2
Griff;2
Tom Schreck;1
Mark;12
margle;0
Derick;0
Andrew Thompson;1
Arun;0
bonjing;-12
user418561;19
roddyr2;1
Lvca;1
user418564;-1
philxan;1
Krishna;3
JB.;0
Nate;0
David;1
Evan K;0
vvMINOvv;4
deepak;0
zitroneneis;5
Bruce;-1
Eric;0
jtrick;0
Chris;0
Tim Hagel;2
user418588;0
Alexandru Deliu;1
Brian Hempel;5
A. Fournier;0
user418593;5
drdozer;4
mledbetter;0
devastated;0
mattmck;2
user418603;0
Mike K;2
Bendos;1
adrianp;1
ikko karima;0
rasi;47
AndySw;2
Kafkaesque;1
Ben;3
Tuyen Nguyen;0
Radz;1
JCL;5
ravella;0
user418627;25
maelstrom;0
qan;1
andy;0
stacks;2
Eric Swanson;0
Castro Roy;6
Ryan;1
Vladimir;4
DavidAS;2
Jeremy;0
dngo;-1
Shaun;0
svilenv;13
anurag;3
AJINKYA;1
Martinez;1
Yuriy;1
Will Rodgers;1
Said;6
HelenJ;1
Mike;2
UnrealDragon;1
user418673;1
Widget Wizzard;0
twf;3
redplato;0
John;2
mutter erde;-3
user418689;2
Sandro Antonucci;1
Arman;1
Pritam Raut;4
S_Lang;1
Darrell;14
ded;3
gpepper;0
keno;28
jefffan24;8
krishna;3
lhea;0
Cat;3
paolo_O;0
Teak;1
bursk;3
Joe;5
BrooklynDev;4
Thomas Brady;2
Nick;0
Emil Georgiev;0
Andrew;1
Froilan;6
Rich;15
Sadique;2
rvernica;71
amp;8
Adam M;0
klimkin;1
ibash;7
Herks;21
MALON;2
Neil;0
Muggen;1
Tyler;1
user418754;1
Okan;0
Arrow_Raider;26
Brandon;0
Judicael;0
charley;0
scott;0
AlecBannon;2
Rob;9
chrismilleruk;12
user418775;0
TheJubilex;0
John;1
ElDog;0
Kongress;2
user418784;0
Justin Hollender;0
chicane007;16
RIRedinPA;1
Jeremy;2
Gary;4
user418797;7
Chuck;1
omgwtfbbq;0
Pat;5
FremenFreedom;1
Freddie;1
Mike Murnane;0
Ozcar;0
Bebe;3
Andrew Vilcsak;31
Carter Sanders;1
Steve;1
chapz;0
Richard Leen;1
Brandon Cook;2
whisperloud;0
Tyler;15
Sumod;0
Tavis Rudd;2
user418836;5
Justin;2
Charlie;0
ZackTh.;1
rargie;4
Farukh;1
Ryan;2
saeid;0
Dante;1
Mark Meeud;3
Johan;6
Frank Sposaro;0
David;0
John Smith;2
professormeowingtons;0
Stephen Friedman;1
Steve;0
Nikola Anusev;2
Leaudro;19
Richard;20
Allan;4
bopajdowski;0
Tim;1
Refik Ayata;29
Diamond McAdory;0
Timmain;0
"peter ";2
0_o;0
sam;1
Jesslyn;2
Joe;11
Henry Pootle;6
ygjb;10
Karsa Olong;13
Tony;0
Peter H;0
tompkinr;8
robert;0
gangsta;0
agodbehere;3
Austin Rhymer;0
David D;0
masonsbro;1
joho;1
tteh;0
Daniel;1
ermik;1
Tom;1
bat;3
Mathieu Lamarre;2
vb.net;0
Marc Chouteau;28
georgemck;1
maco;0
Jeff;5
"ahmet ";-1
andyengle;4
tslavens;2
Smully;0
MagnatLU;32
Sam;0
kap;0
Mollman;0
Bebe;0
espresso;2
Anastasios;1
swinefeaster;1
lancepantz;20
newtophp;2
user418964;0
DJ';1
Wen;1
Evan Porter;4
piotrbrzuska;1
Dan;2
markonian;1
Christian Bonato;0
MasterZibZob;1
Howard Rosenblum;0
John;4
Santhosh;-1
Roy G;0
David Cairns;1
BillP3rd;3
nils;-3
Toy;0
Mike Mc;1
ritalinkid18;0
Ttuff;4
Chris;2
terrain;4
Boogada;3
LG01;2
user418998;0
Zavius;1
Rahul;0
Alex;1
chelmerich;3
TwstdElf;1
Kiwi;6
Martin;0
altexpape;8
Anthony Greco;1
jrico;4
Damien Roche;1
Sebastian;2
Jacob Weber;2
Mariano Ruggiero;0
Audrey Smith;0
user419030;1
Brownbay;3
Lonny Bevill Jr.;0
JamesM;0
Josh;3
user419040;0
galactikuh;0
Jake Zerrer;0
Rias;2
ator;2
Dhyanesh;2
moog;0
dartfrog;4
user419056;6
Yung;6
Antonio de Perio;0
Jeremy;1
R. Haluk Öngör;0
temp;9
ISO-8601;1
SoftmasterG;0
Hope this helps;1
Sunny Raj;1
Amir Raminfar;2
user419076;1
Angle;0
Biswabrata Banerjee;2
user419083;1
Jen Doran;0
Matt;2
PatrickR;5
JamesHerriott;0
DanXT;1
jaat;-1
russ;8
Steven Bluen;2
Buddhi;0
Sam;0
Michoel;0
Yaroslav Bulatov;6
White Money;0
user419118;4
uzma faruqui;0
Paulo Lellis;0
jonas;0
Adam Mikulasev;9
wmute;56
ldlchina;8
user419129;0
sylvain;1
Nevyn;0
Stepan;13
user419138;0
Maher El-Atawy;1
rod;7
Jeremy Mattingly;14
ossau;7
JBrooks;0
Gopi;3
Bill;0
dukethrash;2
Maher El-Atawy;3
ConfusedWithJava;1
Antara;0
cordialgerm;2
ericburnley;0
gorzan;1
Malay;1
medha123;0
hann;1
memberyh;12
Ken;0
Tomas;3
user419175;0
Leema;0
Farid;0
RobertKing;4
DST;0
spuriousdata;5
ahota;3
Jaeyoun;1
robert;0
glatour;0
Mahadevan;1
user419205;1
ken;0
deve;0
Gustav;4
agd;7
deepakm;2
P0rridge;10
Ramyacurious;2
kumar;0
chandru;0
Mehdadoo;0
Bazooka;10
knodumi;0
Jayanthy;1
Shiv Kumar Pal;0
Chirota;1
Todd;17
Daniel;0
Christian Vogel;-4
Rafael;0
Cesar;0
TopViet;0
lrenhrda;1
Smita;0
Harry Hacker;1
bob;1
user419247;0
Jack Shephard;0
VRamesh;2
anonymous;1
parul;2
europhreak;1
Andrew;1
humblePilgrim;0
Billie;3
user419263;15
Andrea;0
Radix;0
user419268;1
user419269;0
vijay;1
user419272;1
Shivraj;-2
Vladimir;2
Dave;4
pan;0
Chris;0
Tanaji;5
Tobias;0
Xuvi;6
LoveTW;9
user;5
findingsolution;0
Evgeny Bechkalo;4
shen0956;2
da2ce7;4
Smully;0
Manish;1
philistion;1
Flaunt;4
jay;0
Vanja;1
Patrick Moore;1
Seraphis;3
Delildor;1
Chandra;7
Joakim Ditlev;0
Bertrand;1
Arialdo Martini;20
khorght;0
andrew;0
user419323;2
alecsammon;1
Deepu;0
btnguyen;3
user419327;2
CSharpSuzie;2
komakino;0
ilcredo;3
Freeman;2
mbatchkarov;0
grace;21
David;0
Javal Nanda;1
AechoLiu;1
Senthil kumar;1
Raghuldev;-2
Simeon;1
Nodexpert;5
neha dhage;0
user419355;0
Erik1984;0
Dr.Cat;0
Ganesh;1
Givemerealdata;4
statto;0
James;2
ma121_a;0
Sachbist;0
Max Bolingbroke;15
akshay;5
suzy;0
Vaandu;1
gibberish;11
dll32;1
Karsten;1
"santosh pandey ";0
uday;1
Praveen;0
Eric Z;6
Emre;1
ExecutionOrder;11
Jure Srpcic;4
Intelligent-Infrastructure;0
Archimedix;4
v.vavinsky;1
akshitha;4
Tobias;0
Vivi;0
test;1
Sten;4
Yuriy;9
Hanno;4
Ashwin;0
Ramesh;3
Jeanluca Scaljeri;0
Gargravarr;0
Bin;2
ariel;6
manoj;0
dextermixwith;5
Stuart;4
Jan;2
Mahendra;1
user419441;0
user419442;0
Bost;2
Damir;4
simekadam;2
Vladimir Sinenko;3
Kai Tödter;0
gta;1
jopke;2
Ferreira;0
David;1
Bill Hsu;1
ramya;1
shakerz;11
unknown user;1
asdcfv;1
Ehtesham;8
icarus;8
xKezu;1
SBuckner;0
shobha;0
Yavuz;1
hlisp;10
ali;0
tarrasch;3
Thomas Yorke;0
Irfan EVRENS;5
stpn108;2
user419503;-1
charles-53001;0
Damiano;1
Ton van Lankveld;1
rihards;3
simple;0
user219882;15
The Template guy;0
TomCat500;5
Clint;-2
MazeGen;6
sfinnie;3
Hugo;5
kahr;1
outlaw;1
Boheanh Josiggle;2
Ajuba;0
Jim;0
toyvenu;3
gsub;5
Henrik;0
Arth;7
Michael;0
Anis;0
Lasha Morgoshia;1
raji;1
Charlie36;5
user419553;0
Vinod;0
fedor333;0
Venkatesan Vaidhyanathan;0
RobertPatt;3
Lucas Machado;12
mr. JC;0
Ivan Budiselic;0
pm08;3
Erwin;4
Mark;3
Jimmeh;2
Kev;4
andthenme;0
Jcei;0
redcoder;0
rémy;0
User3478192;1
user419585;5
Varian;0
maleonard;0
elramirez;0
Paul Kilroy;6
"preeti ";0
Sandeep Singh Rawat;1
user419596;12
anguu;6
Igor Azevedo;1
santhosh kumar R;-1
XstreamINsanity;3
Lars;0
Chris S;15
Nau;1
Birdkingz;3
Balaji R;1
Scott Lawton;0
pythonsupper;8
Whyyy;1
trkll;0
"soud ";2
Erik;35
Mark K;4
Jason Bock;0
EvanGWatkins;2
Alain;0
anon5;0
Billie;4
Everlost;3
qessar;0
Anish Sneh;4
alisdairmills;2
Sergey Nikitin;0
telent;4
Daniel Falkner;7
Chaos;4
Amanjit Gill;3
Cheryl G;1
Not-in-use;0
ScalerScale;3
Andrey Gonzalez;3
yan_kos;0
petermayer-la;0
Anders;1
Jesper;1
petiar;0
kfriend;1
Sverd;7
Rob;0
Max Doronin;1
Niall Litchfield;2
Yaaga;1
justsee;4
Omni;2
David Moye;1
jsoner;0
Scott Rickman;0
Frisk;1
ptashek;10
rickr;0
Steve Jobs;4
amitks;0
david;1
Jemes;1
pavanpodila;1
vivek;7
Colin Chambers;0
thomas;0
Eric L;3
StupidLearner;1
Avgad Yavor;6
phugoid;0
Drakulix;3
HiggleWig;5
Marin;73
SHEHROZ;1
icecurtain;0
Max;2
Adam;1
Warren Stringer;1
Bricololo;-1
lucky;35
gamache;2
Daniel D;3
MacX;0
"Nik Vitas ";3
johan;1
justme;1
Alex;0
l33t;3
sv1436;0
user419766;9
Joel Murphy;2
adam;2
Christian Gnoth;1
Michael;0
Tom Knockinger;1
zar;0
Vincent;2
whitefoxx;2
codie;1
dngo;0
Jonathan Roth;2
eleg;1
Volker;3
Bobby;2
Mike Cornell;8
Cobra;2
Perry;3
subzero;4
Will;-1
joeybladb;0
artur;3
Ken Simon;5
It Grunt;1
Gladiator;0
Lewis Cirne;17
john;1
raHuldeVpuri;1
Andreas Sjöström;4
Aikar;1
watduyuwan;0
Toby Howard;2
ryan;3
Johnny;2
Andrey Ilnitskiy;5
Aubrey Jones;1
Laurie;1
Ted Spence;2
Stephen Searles;5
Hibiscus;3
camcam2;0
Adam;0
Nathan VanHoudnos;9
fsalf;0
Vinod;2
Alexandre Marini;0
Darran;3
msosar;0
cantabria;0
Obinna Izeogu;0
Chris;3
Vinod Vm;0
Jesper Madsen;0
Davido;1
anotherObject;0
vtse;1
Blastula;4
Harryooo;3
Gaurav Khurana;3
MerickOWA;2
mario1;0
Galabird;0
Waqas Zahoor;0
JoeB;8
Synoptex;1
user419884;4
Jesse Roper;1
Ugo Méda;0
Asher Saban;4
JINHU;0
robert;2
juniano;0
Naveed Rafi;4
Mark;2
drchip.PL;3
Gaurav B.;1
Jason;1
casey;5
Patxitron;2
CSA;1
Andrew;-1
Jimmy;1
Phillip;0
Dishank;-3
Alex Sleiborg;6
Peter Møller;0
Tiago Costa;9
Kruiser;0
Ella Maschiach;0
iroln;2
peter;0
James;0
vtmind;1
Gerald;0
Mike;3
Dominic Watson;1
captain poop;9
Shawn;0
Abe;2
cjd143SD;1
Sam;-3
Aman;0
Eugene;0
Jai MAthur;0
Jeroen;4
Paul;1
Aswin Ramakrishnan;1
adstro;11
andrew;3
Rohrbs;3
Kappaluppa;1
user98071;2
UCU110;2
Raynos;4
Maxsquatch;4
user419973;2
jacob mathew;-1
Hewlett123;0
someone;2
louis11;4
snrbrn;24
redCube;5
boomshankerx;0
t.zamaleev;1
Sean;2
Brian;0
berk;5
Josh;4
bicbac;4
TLDR;2
dchappelle;1
Marc Alvidrez;0
Yves;3
Remi;1
Charles;0
adneal;1
Asa;2
Jean Ambrosio;2
venkat;3
Vincent;1
chambarish;0
boo;0
Jordan Garis;857
jcohen;1
Todd;2
Obto;1
Brett;10
Mike;1
Thiago Mata;2
Hal Helms;0
user420041;6
Dima;2
Rexo;0
Kyle P;1
dbaugh;1
Daniel Novak;10
Kevin;0
Noj;6
Kruiser;0
Nagamurali Manthena;2
user420054;1
chl;2
Goner Doug;0
imthegoodhacker;1
Mark;1
Timo Reimann;13
Ejder Bastug;0
hsands;0
jfcole;5
Luis;1
BlueCollar;3
FozzTexx;0
THines01;3
user420074;0
merinn;0
Longstream;0
chuckSaldana;1
puijob;0
Marcin;0
mona;6
nova;0
user420088;-1
Rocafort8;0
snap span;0
Sean;0
Paul Wagner;5
Sombriks;0
Vincent;3
djacobs7;42
Blake Schwendiman;1
Rich Waters;2
lucas;5
varmab;4
Andy B;3
Mayazcherquoi;3
1101;0
George;0
Roy;0
Mauro;0
ccw;2
user420113;5
cra2sh;3
Sion Sheevok;6
Commonmind;0
Ted Rogati;4
max111;2
Savetheinternet;2
Adam T;2
Ian;22
Serah;3
Can Bascil;4
theRiley;1
CWole;2
Mike;2
Colby Lemon;5
Larry H;4
Michael;2
Timothy Huertas;0
Erik Iverson;5
user420154;2
allquixotic;0
Maverickgugu;1
Uncle Fester;2
Daniel Crowe;5
coderz;2
SlowLearner;0
JoeB;8
Synthetix;1
Anuchit;9
airplaneman19;5
joseph;1
mudFLAP;2
Mike;3
Jon Slaven;1
merelycurious;1
sas;0
Clement;1
phpnewbieuser;0
Yaxiong Lin;2
dani;0
corey magin;0
Ethan;0
Daniel Chen;5
elitepraetorian;0
ayvango;5
Kyle Kaitan;0
anjali;0
Chango V.;0
Sandro;1
SpecC;1
Pierce;0
"vivek ";1
Bruce;1
user420210;2
P A V L I K;7
Steven;6
Adam;2
Ilya Smelykh;-1
Shirish Joshi;4
Chris;0
rewriter;0
Ralph Lee Stone;1
Allan;9
BabyChar;0
sam;2
bsnxff;0
Matthijs;10
Villadsen;0
Boeronzes;1
Trck75;1
Chanyut;1
Tom Knockinger;1
hunterp;2
CGsoldier;1
Remmyabhavan;1
Marcin;0
naveen;2
zwalex;3
Magdi Saeed;0
carlo;3
Greg;1
ubuntus;0
Tista;10
VinuthnaS;0
user420280;2
Rachel;2
Vikas Raghav;1
Mohan;15
teck;1
Adam Gawne-Cain;0
Nitzs;4
jerry;12
Bobj-C;0
Maya;2
monkeyguy;1
amaneiro;1
StefanMK;3
AjayPandey;3
Will Harris;2
Sergey;2
Victor Ionescu;4
Absvis;1
san8055;1
Xavier Montagutelli;4
Ross;1
Suvin;0
theSTIG;2
mike;0
spidEY;4
Benni;3
Jaymin;6
suvirai;0
iniesta;2
Vallabha Vamaravelli;0
user420344;35
electric-monk;3
Jinjavacoder;1
nspire;19
Adam;0
Bob;3
Bharat Patel;0
Hayden;5
Poppanator;0
E C;2
crodjer;7
user420360;1
Istvan;8
Urs;1
Kiforl;1
Stee;0
Neal Enssle;31
user420373;1
nitzs;2
nedrossUK;23
bogatyrjov;4
Andrew Guenther;2
Frank;2
jman;0
Revindex;3
Para2x;1
Mark;2
Okal Otieno;1
dr.doom;0
Mabbage;0
Rob Oliver;2
steven;0
Itay;0
ShayanOH;2
Dante;0
Paul Williams;2
Hardik Patel;2
Saad Ahmed Khan;1
user420404;0
Ibrahim AshShohail;3
ateendra;0
Joma;6
user420411;0
wayne;1
Ken;13
Milk Round;2
Plokko;1
nesting season;2
Tom;1
liran;0
ddt;4
Hans;0
Grrrr;2
Mark Payton;1
keith;1
Neil Monroe;1
Ceres;3
Bhavik;0
Jamie McCarthy;3
David Conde;1
John Doe;1
md0;1
quornian;22
anth;0
Bryan;4
Leah;1
Anthony Leotta;1
Janfy;0
Fan Lin;0
Silvestri;7
Krishnan;13
CloudMarc;-3
user420469;0
Miguel;1
wirbly;4
Cocob;0
ali;0
John Love;0
user420483;0
Gooose;1
shrutisingh;8
frandogger;3
markelshark;2
Werner;1
DannoHung;18
Surfin' Smurf;0
Moiz Raja;44
saritha;1
JM Marino;-2
Guru;0
Glenn Nassar;0
user420511;1
Dave;7
Jack Murphy;1
jel402;0
Ganapati;0
1101;0
Mark Payton;0
Chris C.;0
Barry;27
user420528;0
Byron Formwalt;5
micksatana;0
Saurabh;3
diogobaeder;1
rhlee;14
Anders Feder;0
Nik;1
Harman;0
Sismetic;1
davesdig;1
irwin;4
user420553;2
Nazar Gargol;4
racharambola;0
Saqib Ali;2
andrea silva;2
Callum Johnson;0
Tommy;1
Kai;1
monkeyEYES;1
John;2
user420574;0
user420577;0
Ishka;0
richard;46
mik;0
Matic;2
Aiton;0
Sandeep Reddy;0
0xAF;1
Jayson;3
Georgi Georgiev;5
themban;1
user420589;0
Jussi Bergström;2
Joachim Van der Auwera;0
drhr;2
Lishi;1
Jim Keller;153
transistor09;3
user420603;1
jigh;0
Alex;0
Dave Evers;2
Sunny;1
oliverguenther;1
RainerB;4
Joel Auterson;0
Mike;6
mvime;0
Rick Bross;0
Dan;4
Arulraj;-2
Saurabh;4
kwv;5
Nicke;0
Hermann Stamm-Wilbrandt;0
rafa ble;1
Matt Ralston;2
Wichai Damalee;1
BJB;1
Mike;3
j00bz;1
Ilya;0
Tobechukwu Ezenachukwu;0
Dan Berlin;1
LLL;11
Ryan;2
Rick Papo;0
Joe Privett;-3
mateusmaso;4
"Martinho ";1
Christopher;0
meg;6
Galmi;1
user420667;1
Lukasz;23
Jamie Allfrey;2
arif;1
Charlie;0
Viral;3
Johnny;1
su55;1
NeW-GeEk;0
Nai;0
dyp;4
myselfhimself;6
manwithafork;2
Tom Gruner;5
Majd;6
Shayne Judkins;9
James;1
Scott Hummel;1
Robin Morgan;3
Istiaq Md Asif;0
Raphael Petegrosso;6
jrichard;2
1101;0
joshua-choi;3
Gregory Baker;6
Nicolas;3
Peter;7
M.D;0
flyme2themoon;0
Hosain;10
birch;-3
noname;33
rnbrady;1
marm0t;5
Chris;0
esimran;1
Fer;5
Klaus;2
Akhil Mathew;0
cristian;2
Sean Gilligan;3
Codename47;0
Sai kiran;0
ladookie;8
Jay Negandhi;1
buschtoens;1
nabs2;0
chris;2
Brian Sniffen;3
Jeff;0
Forgoten Dynasty;0
Eunice;1
user420760;2
AlexGu;1
T Bryan;2
Tristan;0
lost-in-SO;2
anon commenter;1
Abdolmottaleb Mohammadi;1
Paul Bakoyiannis;3
Yorgo12345;1
falcon;-2
CuriousCode;1
Shiroyuki;1
user420783;2
seekinghelp;1
Greg;2
Sau;9
S.Richmond;3
tableman;0
Hello Boy;0
Tom Entler;2
calvin cheng;0
arnika;1
PhilD41;0
fehguy;1
vijay kumar vishwakarma;2
M Patel;2
shashank;0
Enrique;1
Jeeba;1
Shilpa Silk;0
user420807;91
goalseeker29;6
user420814;8
janusz;0
user420818;0
Azam Khan;0
Chroma;0
CooL i3oY;3
Ozzy;0
Manas;0
abc;-2
myforwik;3
Anders Heie;3
VitVot;1
zjm1126;5
Mike Jones;0
Josh;0
coder9;1
Boo;9
jwei;0
jasso;4
Ramil;1
alpanik;0
Tony Le;58
Daniel;0
Kruptein;0
Theodore Baxley;11
Miloš;1
Gravity;2
Ajay_kumar;1
schory;22
Ridjva;0
gMod;0
user420878;3
max brin;0
New One;0
jean-phi;3
Rohit Rane;4
ceeit;1
Helper;1
Cedric H.;3
Lotus;0
Ilke;4
"MNA ";0
esteve;2
Mahmoud Younes;1
GusDeCooL;2
wasja;7
Edmund Tam;3
Karunagara Pandi;2
jammulak;4
Matt;0
Jerry;0
mosa;0
hwinkel;3
Abid Ali;0
Jason;4
Eugene;1
Craig Lowndes;1
apfel;1
redteacup;0
grom;1
bobrik;1
alimac87;1
James P;35
JAVH;4
Antonio;0
GregD;3
James;1
Alan;8
aurel;1
"Jack ";1
Chiranjib;0
user420944;0
Pavel Chernov;13
jonathan;10
udo;2
tom;3
Kaushik;1
Ruby8848;0
lana;6
David;1
skazzaks;0
Valentin;21
Channel72;6
Roger Smith;3
Mahmood_N;2
suhel;22
jhonny blaze;0
nithin;1
Velebak;1
Polat Alemdar;1
sachin;4
mackross;1
cubicdaiya;0
ajayprabhu;0
Aharoun Baalan;1
greg;1
Kiran Mohan;2
Yashpal Solanki;0
bpama;0
Dishant;2
Stefan;9
opaera;3
Máthé Endre-Botond;0
Andrew;8
Kara Duncan;1
1101;0
Fogmeister;5
Mark Sandman;0
Michael Tighe;2
Jake Hendy;0
Rob;1
Janne Jalkanen;0
xeon111;0
Natasha Gomes;3
MrD.;1
svasilyev;0
user421038;3
Ankh2054;0
user421041;0
SimonRain;0
1101;0
Garret Wilson;2
Eri;2
tourist;1
Eddie;0
Jay Pillai;2
user421061;1
marcocassisa;4
Snarfles;1
Ragesh Kumar AK;1
Nicolas Goy;1
Janne Oksanen;1
MemVandal;0
matt;1
sass;1
didideder;7
Astromaz3;0
KnightL3on;0
ydaniv;7
Mohammad Faisal;-1
Tim Specht;0
Henry Balanon;0
sumkincpp;2
Sean Bradford;0
Brettb;9
John Cuthbert;2
Ineu;1
Doug;0
itsmedavid;0
David Chaplin;2
Nate Starner;6
user421102;-1
funkdoobiest;0
Tommy;1
Norbert Wróblewski;0
Justin Meltzer;2
maximus;1
Zaid Farooqui;0
Yulia;0
Boris Kirzner;2
Airtiger;3
itabashi;5
Aman;15
"Barrie ";2
Sue;6
captcadaver;11
Dave;0
Lior Friedman;1
Sudhahar babu;1
Georgios Politis;25
atultuff;0
Petr R;3
jarkam;4
marin;2
roni;1
quasimodo;2
msal;4
Fabio Forno;3
outcoldman;1
Pete;1
Lars;0
Cameron Ediger;2
robhayward;2
John;0
Jody S;8
Paul N;1
Kirk;1
Sean;2
Joey;0
ssac;13
Kerem Baydoğan;14
c-smile;4
alicret;0
Alex;0
Alan McCann;17
T.C;3
Isaac A. Nugroho;0
Mohamed;0
Elland;0
JOELL;0
Dillon;5
Tom;5
KcSchaefer;0
Casey;3
watkinsguy;0
kjuanlu;3
Patric;7
John;290
vb.net;0
Croc;9
Codeacula;3
shure;7
TommyK;0
willedw;2
paulsm4;2
Nathan Alden;7
Youlin;0
TeddyB;-2
zanedev;0
Emmanuel Florent;1
Sunny Ho;4
1101;0
Agata;4
James Ramos;0
Phanindra;32
Alex;1
jradxl;1
george;10
user421215;1
Alex Koloskov;9
xzased;2
Símon Óttar Vésteinsson;10
vb.netCoder;0
David Swain;0
Nik;0
KingCrunch;3
jordan;-1
Simon;3
kazamatzuri;2
Andrew de Thame;1
sketchy;0
dave;3
Jim Smith;0
John Q;1
doubleb;1
Mitchsamuels;2
MindGame;2
Jimbalaya;0
jake;8
darrenfauth;2
Tim;2
ginni;5
Dale77;9
Farhan;1
Eric;2
Alias;0
Tyrus;1
Rolando Quezada;4
Nilesh;3
Fady Younan;1
dima1109;2
John Galt;2
Julian;0
Infinum;2
Kim Ming Yap;2
Scott Cole;0
redge;1
bluecoder;-1
David Henner;2
giftsam;2
Mr. X;31
pawooten;1
tombstarship;0
Paul Thompson;0
user421287;2
Delvi Chen;1
Dan Pourhadi;1
Anthony Q;-1
stephen falken;2
pidge;0
Alex;8
PyScripter;2
user421301;0
